Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20201230,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",24,"",All vaccinations
20201230,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20201230,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20201230,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,7709,"",112868,"",All vaccinations
20201230,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,24,"",51,"",All vaccinations
20201230,S92000003,Total,"",Dose 1,7709,"",112868,"",All vaccinations
20201230,S92000003,Total,4439078,Dose 1,7707,0.173617134008459,112814,2.54138359362012,18 years and over
20201230,S92000003,Total,2875396,Dose 1,5849,0.203415459992293,80814,2.81053461853602,40 years and over
20201230,S92000003,Total,4549217,Dose 1,7709,0.2,112867,2.5,16 years and over
20201230,S92000003,Total,"",Dose 2,25,"",75,"",All vaccinations
20201230,S92000003,Total,4439078,Dose 2,25,0.000563180011705133,75,0.0016895400351154,18 years and over
20201230,S92000003,Total,2875396,Dose 2,22,0.000765112005442033,52,0.00180844655831753,40 years and over
20201230,S92000003,Total,4549217,Dose 2,25,0,75,0,16 years and over
20201231,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,0,"",0,"",All vaccinations
20201231,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",24,"",All vaccinations
20201231,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20201231,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20201231,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4221,"",117089,"",All vaccinations
20201231,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,9,"",60,"",All vaccinations
20201231,S92000003,Total,"",Dose 1,4221,"",117089,"",All vaccinations
20201231,S92000003,Total,4439078,Dose 1,4216,0.0949746771739537,117030,2.63635827079407,18 years and over
20201231,S92000003,Total,2875396,Dose 1,3248,0.112958354257987,84062,2.92349297279401,40 years and over
20201231,S92000003,Total,4549217,Dose 1,4221,0.1,117088,2.6,16 years and over
20201231,S92000003,Total,"",Dose 2,9,"",84,"",All vaccinations
20201231,S92000003,Total,4439078,Dose 2,9,0.000202744804213848,84,0.00189228483932925,18 years and over
20201231,S92000003,Total,2875396,Dose 2,9,0.00031300036586265,61,0.00212144692418018,40 years and over
20201231,S92000003,Total,4549217,Dose 2,9,0,84,0,16 years and over
20210101,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,0,"",0,"",All vaccinations
20210101,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",25,"",All vaccinations
20210101,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210101,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210101,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,42,"",117131,"",All vaccinations
20210101,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,0,"",60,"",All vaccinations
20210101,S92000003,Total,"",Dose 1,42,"",117131,"",All vaccinations
20210101,S92000003,Total,4439078,Dose 1,42,0.000946142419664624,117072,2.63730441321373,18 years and over
20210101,S92000003,Total,2875396,Dose 1,26,0.000904223279158766,84088,2.92439719607317,40 years and over
20210101,S92000003,Total,4549217,Dose 1,42,0,117130,2.6,16 years and over
20210101,S92000003,Total,"",Dose 2,1,"",85,"",All vaccinations
20210101,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,85,0.00191481203979745,18 years and over
20210101,S92000003,Total,2875396,Dose 2,0,0,61,0.00212144692418018,40 years and over
20210101,S92000003,Total,4549217,Dose 2,1,0,85,0,16 years and over
20210102,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,0,"",0,"",All vaccinations
20210102,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",25,"",All vaccinations
20210102,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210102,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210102,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,10,"",117141,"",All vaccinations
20210102,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,10,"",70,"",All vaccinations
20210102,S92000003,Total,"",Dose 1,10,"",117141,"",All vaccinations
20210102,S92000003,Total,4439078,Dose 1,10,0.000225272004682053,117082,2.63752968521842,18 years and over
20210102,S92000003,Total,2875396,Dose 1,9,0.00031300036586265,84097,2.92471019643903,40 years and over
20210102,S92000003,Total,4549217,Dose 1,10,0,117140,2.6,16 years and over
20210102,S92000003,Total,"",Dose 2,10,"",95,"",All vaccinations
20210102,S92000003,Total,4439078,Dose 2,10,0.000225272004682053,95,0.00214008404447951,18 years and over
20210102,S92000003,Total,2875396,Dose 2,9,0.00031300036586265,70,0.00243444729004283,40 years and over
20210102,S92000003,Total,4549217,Dose 2,10,0,95,0,16 years and over
20210103,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,0,"",0,"",All vaccinations
20210103,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",25,"",All vaccinations
20210103,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210103,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210103,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,350,"",117491,"",All vaccinations
20210103,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1,"",71,"",All vaccinations
20210103,S92000003,Total,"",Dose 1,350,"",117491,"",All vaccinations
20210103,S92000003,Total,4439078,Dose 1,350,0.00788452016387187,117432,2.64541420538229,18 years and over
20210103,S92000003,Total,2875396,Dose 1,319,0.0110941240789095,84416,2.93580432051794,40 years and over
20210103,S92000003,Total,4549217,Dose 1,350,0,117490,2.6,16 years and over
20210103,S92000003,Total,"",Dose 2,1,"",96,"",All vaccinations
20210103,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,96,0.00216261124494771,18 years and over
20210103,S92000003,Total,2875396,Dose 2,0,0,70,0.00243444729004283,40 years and over
20210103,S92000003,Total,4549217,Dose 2,1,0,96,0,16 years and over
20210104,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,368,"",368,"",All vaccinations
20210104,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",25,"",All vaccinations
20210104,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210104,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210104,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1248,"",118739,"",All vaccinations
20210104,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,9,"",80,"",All vaccinations
20210104,S92000003,Total,"",Dose 1,1616,"",119107,"",All vaccinations
20210104,S92000003,Total,4439078,Dose 1,1616,0.0364039559566198,119048,2.68181816133891,18 years and over
20210104,S92000003,Total,2875396,Dose 1,1422,0.0494540578062987,85838,2.98525837832424,40 years and over
20210104,S92000003,Total,4549217,Dose 1,1616,0,119106,2.6,16 years and over
20210104,S92000003,Total,"",Dose 2,9,"",105,"",All vaccinations
20210104,S92000003,Total,4439078,Dose 2,9,0.000202744804213848,105,0.00236535604916156,18 years and over
20210104,S92000003,Total,2875396,Dose 2,5,0.000173889092145917,75,0.00260833638218875,40 years and over
20210104,S92000003,Total,4549217,Dose 2,9,0,105,0,16 years and over
20210105,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,45,"",413,"",All vaccinations
20210105,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",26,"",All vaccinations
20210105,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210105,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210105,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8588,"",127327,"",All vaccinations
20210105,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,928,"",1008,"",All vaccinations
20210105,S92000003,Total,"",Dose 1,8633,"",127740,"",All vaccinations
20210105,S92000003,Total,4439078,Dose 1,8632,0.194454794441548,127680,2.87627295578046,18 years and over
20210105,S92000003,Total,2875396,Dose 1,6129,0.213153249152465,91967,3.1984116274767,40 years and over
20210105,S92000003,Total,4549217,Dose 1,8633,0.2,127739,2.8,16 years and over
20210105,S92000003,Total,"",Dose 2,929,"",1034,"",All vaccinations
20210105,S92000003,Total,4439078,Dose 2,929,0.0209277692349628,1034,0.0232931252841243,18 years and over
20210105,S92000003,Total,2875396,Dose 2,670,0.0233011383475528,745,0.0259094747297416,40 years and over
20210105,S92000003,Total,4549217,Dose 2,929,0,1034,0,16 years and over
20210106,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,304,"",717,"",All vaccinations
20210106,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",26,"",All vaccinations
20210106,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210106,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210106,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9644,"",136971,"",All vaccinations
20210106,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1026,"",2034,"",All vaccinations
20210106,S92000003,Total,"",Dose 1,9948,"",137688,"",All vaccinations
20210106,S92000003,Total,4439078,Dose 1,9942,0.223965427054897,137622,3.10023838283535,18 years and over
20210106,S92000003,Total,2875396,Dose 1,7335,0.25509529817806,99302,3.45350692565476,40 years and over
20210106,S92000003,Total,4549217,Dose 1,9948,0.2,137687,3,16 years and over
20210106,S92000003,Total,"",Dose 2,1026,"",2060,"",All vaccinations
20210106,S92000003,Total,4439078,Dose 2,1026,0.0231129076803787,2060,0.046406032964503,18 years and over
20210106,S92000003,Total,2875396,Dose 2,753,0.026187697277175,1498,0.0520971720069166,40 years and over
20210106,S92000003,Total,4549217,Dose 2,1026,0,2060,0,16 years and over
20210107,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,996,"",1713,"",All vaccinations
20210107,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",26,"",All vaccinations
20210107,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210107,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210107,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9944,"",146915,"",All vaccinations
20210107,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,332,"",2366,"",All vaccinations
20210107,S92000003,Total,"",Dose 1,10940,"",148628,"",All vaccinations
20210107,S92000003,Total,4439078,Dose 1,10930,0.246222301117484,148552,3.34646068395284,18 years and over
20210107,S92000003,Total,2875396,Dose 1,8237,0.286464890401183,107539,3.73997181605595,40 years and over
20210107,S92000003,Total,4549217,Dose 1,10940,0.2,148627,3.3,16 years and over
20210107,S92000003,Total,"",Dose 2,332,"",2392,"",All vaccinations
20210107,S92000003,Total,4439078,Dose 2,332,0.00747903055544417,2392,0.0538850635199472,18 years and over
20210107,S92000003,Total,2875396,Dose 2,234,0.0081380095124289,1732,0.0602351815193455,40 years and over
20210107,S92000003,Total,4549217,Dose 2,332,0,2392,0.1,16 years and over
20210108,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1204,"",2917,"",All vaccinations
20210108,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",27,"",All vaccinations
20210108,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210108,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210108,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,10325,"",157240,"",All vaccinations
20210108,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,393,"",2759,"",All vaccinations
20210108,S92000003,Total,"",Dose 1,11529,"",160157,"",All vaccinations
20210108,S92000003,Total,4439078,Dose 1,11512,0.25933313178998,160064,3.60579381574282,18 years and over
20210108,S92000003,Total,2875396,Dose 1,8578,0.298324126485535,116117,4.03829594254148,40 years and over
20210108,S92000003,Total,4549217,Dose 1,11529,0.3,160156,3.5,16 years and over
20210108,S92000003,Total,"",Dose 2,394,"",2786,"",All vaccinations
20210108,S92000003,Total,4439078,Dose 2,394,0.0088757169844729,2786,0.0627607805044201,18 years and over
20210108,S92000003,Total,2875396,Dose 2,268,0.00932045533902113,2000,0.0695556368583666,40 years and over
20210108,S92000003,Total,4549217,Dose 2,394,0,2786,0.1,16 years and over
20210109,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1561,"",4478,"",All vaccinations
20210109,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",28,"",All vaccinations
20210109,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210109,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210109,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5011,"",162251,"",All vaccinations
20210109,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,231,"",2990,"",All vaccinations
20210109,S92000003,Total,"",Dose 1,6572,"",166729,"",All vaccinations
20210109,S92000003,Total,4439078,Dose 1,6567,0.147936125474704,166631,3.75372994121752,18 years and over
20210109,S92000003,Total,2875396,Dose 1,4839,0.168289863378818,120956,4.2065858059203,40 years and over
20210109,S92000003,Total,4549217,Dose 1,6572,0.1,166728,3.7,16 years and over
20210109,S92000003,Total,"",Dose 2,232,"",3018,"",All vaccinations
20210109,S92000003,Total,4439078,Dose 2,232,0.00522631050862364,3018,0.0679870910130437,18 years and over
20210109,S92000003,Total,2875396,Dose 2,144,0.0050080058538024,2144,0.074563642712169,40 years and over
20210109,S92000003,Total,4549217,Dose 2,232,0,3018,0.1,16 years and over
20210110,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,304,"",4782,"",All vaccinations
20210110,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",28,"",All vaccinations
20210110,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210110,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210110,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2537,"",164788,"",All vaccinations
20210110,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,9,"",2999,"",All vaccinations
20210110,S92000003,Total,"",Dose 1,2841,"",169570,"",All vaccinations
20210110,S92000003,Total,4439078,Dose 1,2838,0.0639321949287667,169469,3.81766213614629,18 years and over
20210110,S92000003,Total,2875396,Dose 1,2011,0.0699381928610877,122967,4.27652399878139,40 years and over
20210110,S92000003,Total,4549217,Dose 1,2841,0.1,169569,3.7,16 years and over
20210110,S92000003,Total,"",Dose 2,9,"",3027,"",All vaccinations
20210110,S92000003,Total,4439078,Dose 2,9,0.000202744804213848,3027,0.0681898358172575,18 years and over
20210110,S92000003,Total,2875396,Dose 2,4,0.000139111273716733,2148,0.0747027539858858,40 years and over
20210110,S92000003,Total,4549217,Dose 2,9,0,3027,0.1,16 years and over
20210111,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,3516,"",8298,"",All vaccinations
20210111,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1,"",29,"",All vaccinations
20210111,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210111,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210111,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8508,"",173296,"",All vaccinations
20210111,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,145,"",3144,"",All vaccinations
20210111,S92000003,Total,"",Dose 1,12024,"",181594,"",All vaccinations
20210111,S92000003,Total,4439078,Dose 1,12012,0.270596732024082,181481,4.08825886817037,18 years and over
20210111,S92000003,Total,2875396,Dose 1,9222,0.320721041553929,132189,4.59724504033531,40 years and over
20210111,S92000003,Total,4549217,Dose 1,12024,0.3,181593,4,16 years and over
20210111,S92000003,Total,"",Dose 2,146,"",3173,"",All vaccinations
20210111,S92000003,Total,4439078,Dose 2,146,0.00328897126835798,3173,0.0714788070856155,18 years and over
20210111,S92000003,Total,2875396,Dose 2,104,0.00361689311663507,2252,0.0783196471025208,40 years and over
20210111,S92000003,Total,4549217,Dose 2,146,0,3173,0.1,16 years and over
20210112,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,4916,"",13214,"",All vaccinations
20210112,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,2,"",31,"",All vaccinations
20210112,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210112,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210112,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,11547,"",184843,"",All vaccinations
20210112,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,179,"",3323,"",All vaccinations
20210112,S92000003,Total,"",Dose 1,16463,"",198057,"",All vaccinations
20210112,S92000003,Total,4439078,Dose 1,16453,0.370640029303382,197934,4.45889889747375,18 years and over
20210112,S92000003,Total,2875396,Dose 1,12805,0.445329964985692,144994,5.04257500532101,40 years and over
20210112,S92000003,Total,4549217,Dose 1,16463,0.4,198056,4.4,16 years and over
20210112,S92000003,Total,"",Dose 2,181,"",3354,"",All vaccinations
20210112,S92000003,Total,4439078,Dose 2,181,0.00407742328474517,3354,0.0755562303703607,18 years and over
20210112,S92000003,Total,2875396,Dose 2,138,0.0047993389432273,2390,0.0831189860457481,40 years and over
20210112,S92000003,Total,4549217,Dose 2,181,0,3354,0.1,16 years and over
20210113,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,5923,"",19137,"",All vaccinations
20210113,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,0,"",31,"",All vaccinations
20210113,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210113,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210113,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,11457,"",196300,"",All vaccinations
20210113,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,257,"",3580,"",All vaccinations
20210113,S92000003,Total,"",Dose 1,17380,"",215437,"",All vaccinations
20210113,S92000003,Total,4439078,Dose 1,17366,0.391207363330854,215300,4.85010626080461,18 years and over
20210113,S92000003,Total,2875396,Dose 1,13909,0.483724676531511,158903,5.52629968185252,40 years and over
20210113,S92000003,Total,4549217,Dose 1,17380,0.4,215436,4.7,16 years and over
20210113,S92000003,Total,"",Dose 2,257,"",3611,"",All vaccinations
20210113,S92000003,Total,4439078,Dose 2,257,0.00578949052032877,3611,0.0813457208906895,18 years and over
20210113,S92000003,Total,2875396,Dose 2,196,0.00681645241211993,2586,0.0899354384578681,40 years and over
20210113,S92000003,Total,4549217,Dose 2,257,0,3611,0.1,16 years and over
20210114,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,6193,"",25330,"",All vaccinations
20210114,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,2,"",33,"",All vaccinations
20210114,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210114,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210114,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,11494,"",207794,"",All vaccinations
20210114,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,198,"",3778,"",All vaccinations
20210114,S92000003,Total,"",Dose 1,17687,"",233124,"",All vaccinations
20210114,S92000003,Total,4439078,Dose 1,17666,0.397965523471315,232966,5.24807178427592,18 years and over
20210114,S92000003,Total,2875396,Dose 1,14366,0.499618139553648,173269,6.02591782140617,40 years and over
20210114,S92000003,Total,4549217,Dose 1,17686,0.4,233122,5.1,16 years and over
20210114,S92000003,Total,"",Dose 2,200,"",3811,"",All vaccinations
20210114,S92000003,Total,4439078,Dose 2,200,0.00450544009364107,3811,0.0858511609843305,18 years and over
20210114,S92000003,Total,2875396,Dose 2,154,0.00535578403809423,2740,0.0952912224959623,40 years and over
20210114,S92000003,Total,4549217,Dose 2,200,0,3811,0.1,16 years and over
20210115,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,6725,"",32055,"",All vaccinations
20210115,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,4,"",37,"",All vaccinations
20210115,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210115,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210115,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,10413,"",218207,"",All vaccinations
