date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-06-14,WA,27484,469418,,229,3845,,,49,,,B,2020-06-13 02:59:00,989cd836b005127c5cd9ff9e151bc5f74144149c,2020-06-13T02:59:00Z,1213,3845,496902,496902,496902,53,9,28,3957,136,4093,53,US-WA,2020-11-18 00:05:27,US
2020-06-14,WI,25340,397366,184,291,3049,101,680,,,16558,A+,2020-06-14 16:00:00,a981dcf9db463d152c1cdcc871b46881e0e24f7d,2020-06-14T16:00:00Z,692,3049,422890,505127,422706,55,1,14,8967,251,10010,79,US-UM,2020-11-18 00:05:27,US
2020-06-14,WI,25340,397366,184,291,3049,101,680,,,16558,A+,2020-06-14 16:00:00,a981dcf9db463d152c1cdcc871b46881e0e24f7d,2020-06-14T16:00:00Z,692,3049,422890,505127,422706,55,1,14,8967,251,10010,55,US-WI,2020-11-18 00:05:27,US
2020-06-14,WV,2289,128910,,30,,8,,2,,1571,B,2020-06-14 10:00:00,b15b99ce579e6aafc1384629e5c8ebe5a918a607,2020-06-14T10:00:00Z,88,,131199,131199,131199,54,0,0,3652,30,3682,54,US-WV,2020-11-18 00:05:27,US
2020-06-14,WY,1060,32005,,5,93,,,,,834,C,2020-06-14 12:00:00,33c9881d1989c40737d623e8fe5ee01730d3ab51,2020-06-14T12:00:00Z,18,93,33065,33065,33065,56,0,0,0,10,10,56,US-WY,2020-11-18 00:05:27,US
2020-06-13,AK,656,71147,,12,56,,,2,,405,A,2020-06-13 00:00:00,007036f2eb03e72ced017c95ad812302e1bb37e4,2020-06-13T00:00:00Z,12,56,71803,71803,71803,2,0,1,897,26,923,2,US-AK,2020-11-18 00:05:27,US
2020-06-13,AL,24601,268651,,563,2241,,672,,395,13508,B,2020-06-13 11:00:00,2c63aa24f73ad1253e53ea5503f2e1c462004e31,2020-06-13T11:00:00Z,773,2241,293252,292872,293252,1,4,39,5976,891,6864,1,US-AL,2020-11-18 00:05:27,US
2020-06-13,AR,11547,175470,,203,979,,,49,160,7607,A,2020-06-13 00:00:00,836b0326c62fd655119ab427a1d82888cd9d9199,2020-06-13T00:00:00Z,176,979,187017,187017,187017,5,0,18,5895,0,4372,5,US-AR,2020-11-18 00:05:27,US
2020-06-13,AS,0,174,,,,,,,,,C,2020-06-01 00:00:00,c3f57c6cc9fd4653e94cec38b337c20237977fa5,2020-06-01T00:00:00Z,0,,174,174,174,60,0,0,0,0,0,60,US-AS,2020-11-18 00:05:27,US
2020-06-13,AZ,34458,293939,,1412,4115,447,,309,,6209,A+,2020-06-13 00:00:00,67b8ec3cd05abd2352d01993d502f60fcd49caad,2020-06-13T00:00:00Z,1183,4115,328397,328085,328397,4,39,36,4078,1540,7269,4,US-AZ,2020-11-18 00:05:27,US
2020-06-13,CA,145643,2578750,,4411,,1313,,,,,B,2020-06-13 00:00:00,a63d61ce7ca88a2eec92dfcf2aa16ec89dd0f91c,2020-06-13T00:00:00Z,4989,,2724393,2724393,2724393,6,46,0,58475,3660,62135,6,US-CA,2020-11-18 00:05:27,US
2020-06-13,CO,28822,207639,,274,5234,,,,,4184,A,2020-06-12 00:00:00,87e6c5d7655360a2f63e44ec06617ecbf9a11305,2020-06-12T00:00:00Z,1348,5234,236461,278526,236461,8,9,177,1916,175,5596,8,US-CO,2020-11-18 00:05:27,US
2020-06-13,CT,44994,305173,,233,9912,,,,,7611,B,2020-06-12 20:30:00,db274876f6d1421410f5919db1f189b1c86e0533,2020-06-12T20:30:00Z,4186,9912,350167,350167,350167,9,27,0,4730,305,5035,9,US-CT,2020-11-18 00:05:27,US
2020-06-13,DC,9709,53327,,197,,78,,52,,1143,A+,2020-06-12 00:00:00,412af2851c947c34ab1a8a8104eb6dd41230e6e0,2020-06-12T00:00:00Z,511,,63036,63036,63036,11,5,0,1028,55,1083,11,US-DC,2020-11-18 00:05:27,US
2020-06-13,DE,10229,69870,,93,,,,,,6116,A,2020-06-12 18:00:00,1cd8d11a2f026ef5c319cf466af3613ff67e83e7,2020-06-12T18:00:00Z,495,,80099,93481,80099,10,1,0,2349,56,2416,10,US-DE,2020-11-18 00:05:27,US
2020-06-13,FL,71149,1296861,1241,,12155,,,,,,A,2020-06-13 10:00:00,c8143720aa62db17796b438989d49527e4397201,2020-06-13T10:00:00Z,3016,12155,1369251,1427556,1368010,12,49,169,31933,2476,35007,12,US-FL,2020-11-18 00:05:27,US
2020-06-13,GA,56801,542879,,810,9224,,2029,,,,A,2020-06-13 14:00:00,02c5ea8efb7956cfc229219e6afe0bc408ad0c6b,2020-06-13T14:00:00Z,2446,9224,599680,599211,599680,13,28,43,6704,1018,13254,13,US-GA,2020-11-18 00:05:27,US
2020-06-13,GU,185,8358,,,,,,,,168,B,2020-06-13 00:30:00,4417fd70ba7193bf2bf556ce8454f92f730c291d,2020-06-13T00:30:00Z,5,,8543,8543,8543,66,0,0,15,1,16,66,US-GU,2020-11-18 00:05:27,US
2020-06-13,HI,706,58632,,,87,,,,,627,D,2020-06-12 18:00:00,92f9340351d3c526127ab03c04c1a35ee60ae727,2020-06-12T18:00:00Z,17,87,59338,67076,59338,15,0,1,745,14,949,84,US-UM,2020-11-18 00:05:27,US
2020-06-13,HI,706,58632,,,87,,,,,627,D,2020-06-12 18:00:00,92f9340351d3c526127ab03c04c1a35ee60ae727,2020-06-12T18:00:00Z,17,87,59338,67076,59338,15,0,1,745,14,949,15,US-HI,2020-11-18 00:05:27,US
2020-06-13,IA,23717,195891,,200,,76,,43,,14326,A+,2020-06-13 00:00:00,0b06fb76263cb5d0b5566d5b628273b32f05b65c,2020-06-13T00:00:00Z,650,,219608,219608,219608,19,7,0,4684,380,5064,19,US-IA,2020-11-18 00:05:27,US
2020-06-13,ID,3353,59305,,24,265,5,98,,,2776,A,2020-06-12 19:00:00,15e62384aba3cb8c21cfe1f4c6739cd0506cb5ee,2020-06-12T19:00:00Z,87,265,62658,62328,62658,16,1,0,1175,51,1214,16,US-ID,2020-11-18 00:05:27,US
2020-06-13,IL,132732,1037074,,2117,,610,,352,,,A,2020-06-13 00:00:00,a480bf89474ace066843896df304baae42f25044,2020-06-13T00:00:00Z,6470,,1169806,1169806,1169806,17,29,0,21171,673,21844,17,US-IL,2020-11-18 00:05:27,US
2020-06-13,IN,39543,301094,,871,6349,316,1354,118,,28241,A+,2020-06-12 23:59:00,75d7cda42881917229d848f1b87d21247fbaa1b9,2020-06-12T23:59:00Z,2413,6349,340637,444384,340637,18,17,0,5060,397,13135,18,US-IN,2020-11-18 00:05:27,US
2020-06-13,KS,11047,118105,,,973,,324,,143,667,A,2020-06-12 13:30:00,a1d2ff44942437577325ea23aea589d91800233e,2020-06-12T13:30:00Z,243,973,129152,129152,129152,20,0,0,0,0,0,20,US-KS,2020-11-18 00:05:27,US
2020-06-13,KY,12445,282140,,410,2433,68,969,,,3409,B,2020-06-13 00:00:00,8d40f8545dc77c7262a61e110cc4935fac4d7172,2020-06-13T00:00:00Z,499,2433,294585,294265,294585,21,6,27,12991,500,13479,21,US-KY,2020-11-18 00:05:27,US
2020-06-13,LA,46283,458100,,542,,,,76,,33904,B,2020-06-13 13:00:00,c80800430fbb6deec26da95be72a10a624cf251e,2020-06-13T13:00:00Z,3004,,504383,504383,504383,22,8,0,23561,1288,24849,22,US-LA,2020-11-18 00:05:27,US
2020-06-13,MA,105395,598201,,1069,10772,249,,162,,88725,A+,2020-06-13 10:00:00,8ad1146ffa1b63d9363d10721e170994ff9b24e6,2020-06-13T10:00:00Z,7576,10772,703596,897556,703596,25,38,46,9901,336,6435,25,US-MA,2020-11-18 00:05:27,US
2020-06-13,MD,61305,347453,,799,10053,321,,,,4536,B,2020-06-13 10:00:00,be150475df166267ae0f5540dafff3e21c832db9,2020-06-13T10:00:00Z,2926,10053,408758,478119,408758,24,26,130,7971,692,10555,24,US-MD,2020-11-18 00:05:27,US
2020-06-13,ME,2757,65593,,29,313,10,,4,,2152,B,2020-06-13 12:15:00,2cb59dc3865406c8f55de63156f9b4fd298596c2,2020-06-13T12:15:00Z,100,313,68350,68350,68350,23,0,5,1427,36,1463,23,US-ME,2020-11-18 00:05:27,US
2020-06-13,MI,65836,733647,,636,,253,,139,,44964,A+,2020-06-13 00:00:00,35f53157c32187ed3a21c2e541676a6c04bdbbfb,2020-06-13T00:00:00Z,6013,,799483,799483,799483,26,23,0,13032,164,13196,71,US-UM,2020-11-18 00:05:27,US
2020-06-13,MI,65836,733647,,636,,253,,139,,44964,A+,2020-06-13 00:00:00,35f53157c32187ed3a21c2e541676a6c04bdbbfb,2020-06-13T00:00:00Z,6013,,799483,799483,799483,26,23,0,13032,164,13196,26,US-MI,2020-11-18 00:05:27,US
2020-06-13,MN,30465,387245,,390,3581,191,1104,,,25620,A,2020-06-12 17:00:00,b0f2dab8120d748e4d98fc4997d6d5c2bda8e02d,2020-06-12T17:00:00Z,1314,3581,417710,417710,417710,27,9,24,9656,2,9658,27,US-MN,2020-11-18 00:05:27,US
2020-06-13,MO,15810,253986,,595,,,,69,,,B,2020-06-13 15:00:00,11025a572b8314e296f0c699dbc929fde51f1c67,2020-06-13T15:00:00Z,879,,269796,270232,269796,29,7,0,4436,225,0,29,US-MO,2020-11-18 00:05:27,US
2020-06-13,MP,30,7906,,,,,,,,19,D,2020-06-12 18:18:00,05ceb3fd57850a194cec653de34bbb072c6e256f,2020-06-12T18:18:00Z,2,,7936,7936,7936,69,0,0,174,0,174,69,US-MP,2020-11-18 00:05:27,US
2020-06-13,MS,19348,194537,,684,2644,160,,103,,13356,A,2020-06-12 19:00:00,95429812d1211a1b9e1ec033333f1eded6ddcea3,2020-06-12T19:00:00Z,889,2644,213885,213885,213885,28,8,1,-865,257,-608,28,US-MS,2020-11-18 00:05:27,US
2020-06-13,MT,588,57416,,7,77,,,,,510,C,2020-06-13 00:00:00,83493bbfd266c36a377d07ab0ed0a1341810fe62,2020-06-13T00:00:00Z,18,77,58004,58004,58004,30,0,0,967,15,982,30,US-MT,2020-11-18 00:05:27,US
2020-06-13,NC,42676,569014,,823,,,,,,23653,A,2020-06-13 12:07:00,e6b89d20d7c4d5c70ca237a719a7cc92314563c4,2020-06-13T12:07:00Z,1104,,611690,611690,611690,37,12,0,14566,1427,15993,37,US-NC,2020-11-18 00:05:27,US
2020-06-13,ND,3056,82815,,35,197,,,,,2630,F,2020-06-13 12:00:00,28ef823bbad0e7c4e14cc52d39cb11d6e6e5b491,2020-06-13T12:00:00Z,67,197,85871,126897,85871,38,0,0,1667,42,3247,38,US-ND,2020-11-18 00:05:27,US
2020-06-13,NE,16513,117864,,157,1067,,,,,9610,D,2020-06-12 19:00:00,91741dbf0ab65d2648b45aa71f51a5ec31695957,2020-06-12T19:00:00Z,216,1067,134377,161666,134377,31,4,38,3406,198,3842,31,US-NE,2020-11-18 00:05:27,US
2020-06-13,NH,5251,88705,,76,503,,149,,,3843,B,2020-06-12 09:00:00,96346751dd225db84153ed86a4231555b54f65b8,2020-06-12T09:00:00Z,315,503,93956,112141,93956,33,7,-1,1997,42,2639,33,US-NH,2020-11-18 00:05:27,US
2020-06-13,NJ,166605,911610,,1395,18707,409,,279,,28606,A+,2020-06-13 13:00:00,bf518efff8d07b62a2aad01ed2c6848a9a298cf8,2020-06-13T13:00:00Z,14335,18707,1078215,1078215,1078215,34,103,100,22378,441,22819,34,US-NJ,2020-11-18 00:05:27,US
2020-06-13,NM,9526,245758,,179,1625,,,,,3983,C,2020-06-12 17:30:00,ca12612b4593d1a79f74505d7e92cfe7d7fbcc75,2020-06-12T17:30:00Z,426,1625,255284,255284,255284,35,0,0,0,0,0,35,US-NM,2020-11-18 00:05:27,US
2020-06-13,NV,10946,193934,,351,,81,,43,,627,A+,2020-06-13 11:30:00,971bf6ad89e43956e06d5675cdb1637a4b4cead5,2020-06-13T11:30:00Z,478,,204880,249534,204880,32,3,0,5165,270,5188,32,US-NV,2020-11-18 00:05:27,US
2020-06-13,NY,382630,2489610,,1734,89995,517,,360,,68584,A,2020-06-12 00:00:00,5765cc8ba4cc7888bc607c0248c3657da3ae5624,2020-06-12T00:00:00Z,24527,89995,2872240,2872240,2872240,36,32,0,69924,916,70840,36,US-NY,2020-11-18 00:05:27,US
2020-06-13,OH,40848,498050,,516,6864,230,1754,152,,,B,2020-06-13 14:00:00,2174123bab78e482917a37b2b5f14a76cb191b93,2020-06-13T14:00:00Z,2554,6864,538898,538898,538898,39,46,50,14756,424,15180,39,US-OH,2020-11-18 00:05:27,US
2020-06-13,OK,8073,238366,,154,1111,67,,,,6495,A+,2020-06-12 08:00:00,57dbfd4a5b31ddb7524dbcf15e99c6c20f16aa6b,2020-06-12T08:00:00Z,359,1111,246439,246439,246439,40,0,8,0,225,225,40,US-OK,2020-11-18 00:05:27,US
2020-06-13,OR,5535,164944,,133,875,47,,15,,2396,A+,2020-06-12 03:01:00,9d75d1e55abbf2fc937247973bf8b958641fdc2c,2020-06-12T03:01:00Z,174,875,170479,170479,170479,41,1,0,4132,158,4290,41,US-OR,2020-11-18 00:05:27,US
2020-06-13,PA,78462,496589,,875,,,,192,,58061,A+,2020-06-13 00:00:00,ab3f0869f999107c4a339c8f91f4fb7b096158cb,2020-06-13T00:00:00Z,6211,,575051,575051,575051,42,49,0,8204,463,8667,95,US-UM,2020-11-18 00:05:27,US
